"id"	"species"	"count"	"height_from"	"height_to"	"age"
10	"Pima"	600	0.018	0.021	1
10	"Pima"	600	0.019	0.023	1
11	"Pima"	565	0.016	0.023	1
11	"Pima"	565	0.014	0.023	1
11	"Pima"	565	0.02	0.023	1
11	"Pima"	565	0.012	0.014	1
11	"Pima"	565	0.012	0.022	1
11	"Pima"	565	0.013	0.015	1
11	"Pima"	565	0.016	0.023	1
11	"Pima"	565	0.018	0.026	1
11	"Pima"	565	0.015	0.024	1
11	"Pima"	565	0.018	0.027	1
11	"Pima"	565	0.013	0.017	1
11	"Pima"	565	0.011	0.012	1
11	"Pima"	565	0.016	0.021	1
11	"Pima"	565	0.013	0.018	1
11	"Pima"	565	0.02	0.024	1
11	"Pima"	565	0.019	0.027	1
11	"Pima"	565	0.019	0.029	1
11	"Pima"	565	0.02	0.022	1
11	"Pima"	565	0.018	0.027	1
11	"Pima"	565	0.015	0.02	1
12	"Pima"	175	0.019	0.024	1
12	"Pima"	175	0.011	0.012	1
12	"Pima"	175	0.02	0.027	1
12	"Pima"	175	0.015	0.017	1
12	"Pima"	175	0.012	0.02	1
12	"Pima"	175	0.011	0.021	1
12	"Pima"	175	0.015	0.02	1
12	"Pima"	175	0.013	0.019	1
12	"Pima"	175	0.012	0.017	1
12	"Pima"	175	0.015	0.02	1
12	"Pima"	175	0.014	0.024	1
12	"Pima"	175	0.015	0.02	1
12	"Pima"	175	0.016	0.021	1
12	"Pima"	175	0.014	0.021	1
12	"Pima"	175	0.014	0.022	1
12	"Pima"	175	0.018	0.02	1
12	"Pima"	175	0.015	0.016	1
12	"Pima"	175	0.012	0.018	1
12	"Pima"	175	0.02	0.028	1
12	"Pima"	175	0.011	0.013	1
13	"Pima"	90	0.016	0.018	1
13	"Pima"	90	0.013	0.017	1
13	"Pima"	90	0.015	0.017	1
13	"Pima"	90	0.01	0.018	1
13	"Pima"	90	0.02	0.023	1
13	"Pima"	90	0.012	0.021	1
13	"Pima"	90	0.012	0.014	1
13	"Pima"	90	0.014	0.021	1
13	"Pima"	90	0.019	0.022	1
13	"Pima"	90	0.017	0.022	1
13	"Pima"	90	0.013	0.019	1
13	"Pima"	90	0.018	0.027	1
13	"Pima"	90	0.012	0.02	1
13	"Pima"	90	0.016	0.022	1
13	"Pima"	90	0.011	0.017	1
13	"Pima"	90	0.017	0.026	1
13	"Pima"	90	0.012	0.015	1
13	"Pima"	90	0.016	0.024	1
13	"Pima"	90	0.014	0.016	1
13	"Pima"	90	0.013	0.014	1
14	"Pima"	60	0.016	0.019	1
14	"Pima"	60	0.014	0.019	1
14	"Pima"	60	0.014	0.023	1
14	"Pima"	60	0.013	0.019	1
14	"Pima"	60	0.013	0.02	1
14	"Pima"	60	0.018	0.025	1
14	"Pima"	60	0.014	0.023	1
14	"Pima"	60	0.02	0.021	1
14	"Pima"	60	0.013	0.019	1
14	"Pima"	60	0.012	0.022	1
14	"Pima"	60	0.012	0.019	1
14	"Pima"	60	0.014	0.023	1
14	"Pima"	60	0.012	0.022	1
14	"Pima"	60	0.01	0.018	1
14	"Pima"	60	0.013	0.019	1
14	"Pima"	60	0.012	0.016	1
14	"Pima"	60	0.012	0.015	1
14	"Pima"	60	0.01	0.011	1
14	"Pima"	60	0.019	0.022	1
14	"Pima"	60	0.017	0.019	1
15	"Pima"	340	0.018	0.021	1
15	"Pima"	340	0.014	0.016	1
15	"Pima"	340	0.019	0.027	1
15	"Pima"	340	0.01	0.017	1
15	"Pima"	340	0.011	0.019	1
15	"Pima"	340	0.019	0.023	1
15	"Pima"	340	0.013	0.016	1
15	"Pima"	340	0.014	0.018	1
15	"Pima"	340	0.014	0.022	1
15	"Pima"	340	0.018	0.022	1
15	"Pima"	340	0.017	0.021	1
15	"Pima"	340	0.014	0.015	1
15	"Pima"	340	0.017	0.02	1
15	"Pima"	340	0.016	0.021	1
15	"Pima"	340	0.014	0.019	1
15	"Pima"	340	0.014	0.018	1
15	"Pima"	340	0.019	0.023	1
15	"Pima"	340	0.013	0.023	1
15	"Pima"	340	0.011	0.014	1
15	"Pima"	340	0.017	0.026	1
16	"Pima"	490	0.015	0.025	1
16	"Pima"	490	0.012	0.019	1
16	"Pima"	490	0.017	0.019	1
16	"Pima"	490	0.01	0.016	1
16	"Pima"	490	0.02	0.026	1
16	"Pima"	490	0.018	0.021	1
16	"Pima"	490	0.012	0.017	1
16	"Pima"	490	0.017	0.026	1
16	"Pima"	490	0.018	0.026	1
16	"Pima"	490	0.015	0.022	1
16	"Pima"	490	0.017	0.023	1
16	"Pima"	490	0.011	0.017	1
16	"Pima"	490	0.017	0.02	1
16	"Pima"	490	0.019	0.022	1
16	"Pima"	490	0.016	0.024	1
16	"Pima"	490	0.013	0.02	1
16	"Pima"	490	0.01	0.017	1
16	"Pima"	490	0.012	0.017	1
16	"Pima"	490	0.018	0.026	1
16	"Pima"	490	0.01	0.013	1
17	"Pima"	1125	0.019	0.024	1
17	"Pima"	1125	0.011	0.014	1
17	"Pima"	1125	0.018	0.028	1
17	"Pima"	1125	0.014	0.019	1
17	"Pima"	1125	0.019	0.02	1
17	"Pima"	1125	0.014	0.021	1
17	"Pima"	1125	0.018	0.023	1
17	"Pima"	1125	0.01	0.012	1
17	"Pima"	1125	0.016	0.024	1
17	"Pima"	1125	0.018	0.02	1
17	"Pima"	1125	0.011	0.016	1
17	"Pima"	1125	0.017	0.019	1
17	"Pima"	1125	0.019	0.024	1
17	"Pima"	1125	0.011	0.012	1
17	"Pima"	1125	0.014	0.015	1
17	"Pima"	1125	0.012	0.022	1
17	"Pima"	1125	0.016	0.018	1
17	"Pima"	1125	0.011	0.02	1
17	"Pima"	1125	0.013	0.015	1
17	"Pima"	1125	0.013	0.017	1
18	"Pima"	200	0.019	0.024	1
18	"Pima"	200	0.012	0.014	1
18	"Pima"	200	0.019	0.027	1
18	"Pima"	200	0.015	0.019	1
18	"Pima"	200	0.013	0.021	1
18	"Pima"	200	0.013	0.019	1
18	"Pima"	200	0.015	0.02	1
18	"Pima"	200	0.017	0.018	1
18	"Pima"	200	0.016	0.021	1
18	"Pima"	200	0.018	0.027	1
18	"Pima"	200	0.014	0.019	1
18	"Pima"	200	0.017	0.023	1
18	"Pima"	200	0.015	0.024	1
18	"Pima"	200	0.016	0.024	1
18	"Pima"	200	0.018	0.023	1
18	"Pima"	200	0.018	0.025	1
18	"Pima"	200	0.016	0.02	1
18	"Pima"	200	0.02	0.025	1
18	"Pima"	200	0.016	0.02	1
18	"Pima"	200	0.011	0.017	1
19	"Pima"	290	0.017	0.027	1
19	"Pima"	290	0.016	0.019	1
19	"Pima"	290	0.016	0.019	1
19	"Pima"	290	0.017	0.022	1
19	"Pima"	290	0.012	0.013	1
19	"Pima"	290	0.014	0.022	1
19	"Pima"	290	0.015	0.02	1
19	"Pima"	290	0.014	0.016	1
19	"Pima"	290	0.011	0.014	1
19	"Pima"	290	0.015	0.023	1
19	"Pima"	290	0.019	0.027	1
19	"Pima"	290	0.01	0.019	1
19	"Pima"	290	0.017	0.019	1
19	"Pima"	290	0.017	0.02	1
19	"Pima"	290	0.011	0.015	1
19	"Pima"	290	0.017	0.018	1
19	"Pima"	290	0.018	0.027	1
19	"Pima"	290	0.014	0.02	1
19	"Pima"	290	0.011	0.019	1
19	"Pima"	290	0.012	0.018	1
20	"Pima"	700	0.013	0.017	1
20	"Pima"	700	0.014	0.022	1
20	"Pima"	700	0.011	0.014	1
20	"Pima"	700	0.015	0.022	1
20	"Pima"	700	0.017	0.018	1
20	"Pima"	700	0.017	0.02	1
20	"Pima"	700	0.012	0.021	1
20	"Pima"	700	0.01	0.018	1
20	"Pima"	700	0.011	0.014	1
20	"Pima"	700	0.02	0.028	1
20	"Pima"	700	0.017	0.018	1
20	"Pima"	700	0.018	0.026	1
20	"Pima"	700	0.013	0.021	1
20	"Pima"	700	0.02	0.028	1
20	"Pima"	700	0.014	0.018	1
20	"Pima"	700	0.019	0.022	1
20	"Pima"	700	0.015	0.024	1
20	"Pima"	700	0.018	0.026	1
20	"Pima"	700	0.019	0.025	1
20	"Pima"	700	0.011	0.02	1
21	"Pima"	470	0.011	0.017	1
21	"Pima"	470	0.018	0.025	1
21	"Pima"	470	0.02	0.027	1
21	"Pima"	470	0.014	0.021	1
21	"Pima"	470	0.015	0.019	1
21	"Pima"	470	0.013	0.02	1
21	"Pima"	470	0.014	0.018	1
21	"Pima"	470	0.015	0.017	1
21	"Pima"	470	0.015	0.016	1
21	"Pima"	470	0.013	0.019	1
21	"Pima"	470	0.014	0.023	1
21	"Pima"	470	0.012	0.014	1
21	"Pima"	470	0.019	0.022	1
21	"Pima"	470	0.01	0.015	1
21	"Pima"	470	0.017	0.019	1
21	"Pima"	470	0.014	0.018	1
21	"Pima"	470	0.019	0.025	1
21	"Pima"	470	0.014	0.02	1
21	"Pima"	470	0.016	0.022	1
21	"Pima"	470	0.017	0.02	1
22	"Pima"	440	0.02	0.025	1
22	"Pima"	440	0.011	0.02	1
22	"Pima"	440	0.017	0.025	1
22	"Pima"	440	0.012	0.019	1
22	"Pima"	440	0.012	0.019	1
22	"Pima"	440	0.01	0.015	1
22	"Pima"	440	0.017	0.021	1
22	"Pima"	440	0.02	0.022	1
22	"Pima"	440	0.019	0.028	1
22	"Pima"	440	0.014	0.018	1
22	"Pima"	440	0.012	0.016	1
22	"Pima"	440	0.019	0.02	1
22	"Pima"	440	0.016	0.021	1
22	"Pima"	440	0.015	0.019	1
22	"Pima"	440	0.02	0.027	1
22	"Pima"	440	0.018	0.028	1
22	"Pima"	440	0.011	0.019	1
22	"Pima"	440	0.017	0.021	1
22	"Pima"	440	0.019	0.021	1
22	"Pima"	440	0.017	0.023	1
23	"Pima"	500	0.019	0.026	1
23	"Pima"	500	0.017	0.021	1
23	"Pima"	500	0.017	0.027	1
23	"Pima"	500	0.018	0.021	1
23	"Pima"	500	0.012	0.019	1
23	"Pima"	500	0.011	0.014	1
23	"Pima"	500	0.014	0.021	1
23	"Pima"	500	0.02	0.028	1
23	"Pima"	500	0.011	0.02	1
23	"Pima"	500	0.018	0.022	1
23	"Pima"	500	0.012	0.014	1
23	"Pima"	500	0.017	0.018	1
23	"Pima"	500	0.013	0.021	1
23	"Pima"	500	0.01	0.012	1
23	"Pima"	500	0.014	0.02	1
23	"Pima"	500	0.019	0.028	1
23	"Pima"	500	0.014	0.023	1
23	"Pima"	500	0.017	0.025	1
23	"Pima"	500	0.018	0.025	1
23	"Pima"	500	0.012	0.018	1
24	"Pima"	585	0.019	0.023	1
24	"Pima"	585	0.016	0.023	1
24	"Pima"	585	0.015	0.023	1
24	"Pima"	585	0.019	0.021	1
24	"Pima"	585	0.019	0.027	1
24	"Pima"	585	0.012	0.017	1
24	"Pima"	585	0.015	0.018	1
24	"Pima"	585	0.016	0.022	1
24	"Pima"	585	0.019	0.023	1
24	"Pima"	585	0.011	0.02	1
24	"Pima"	585	0.019	0.029	1
24	"Pima"	585	0.015	0.018	1
24	"Pima"	585	0.015	0.016	1
24	"Pima"	585	0.017	0.026	1
24	"Pima"	585	0.017	0.023	1
24	"Pima"	585	0.014	0.015	1
24	"Pima"	585	0.019	0.028	1
24	"Pima"	585	0.015	0.022	1
24	"Pima"	585	0.012	0.017	1
24	"Pima"	585	0.01	0.013	1
25	"Pima"	670	0.012	0.017	1
25	"Pima"	670	0.013	0.019	1
25	"Pima"	670	0.014	0.015	1
25	"Pima"	670	0.014	0.022	1
25	"Pima"	670	0.012	0.016	1
25	"Pima"	670	0.015	0.022	1
25	"Pima"	670	0.014	0.018	1
25	"Pima"	670	0.014	0.022	1
25	"Pima"	670	0.015	0.02	1
25	"Pima"	670	0.014	0.017	1
25	"Pima"	670	0.02	0.029	1
25	"Pima"	670	0.012	0.017	1
25	"Pima"	670	0.011	0.013	1
25	"Pima"	670	0.012	0.022	1
25	"Pima"	670	0.015	0.022	1
25	"Pima"	670	0.01	0.013	1
25	"Pima"	670	0.015	0.025	1
25	"Pima"	670	0.012	0.016	1
25	"Pima"	670	0.015	0.018	1
25	"Pima"	670	0.012	0.019	1
26	"Pima"	225	0.016	0.025	1
26	"Pima"	225	0.016	0.02	1
26	"Pima"	225	0.013	0.016	1
26	"Pima"	225	0.011	0.016	1
26	"Pima"	225	0.01	0.014	1
26	"Pima"	225	0.019	0.023	1
26	"Pima"	225	0.015	0.018	1
26	"Pima"	225	0.011	0.016	1
26	"Pima"	225	0.017	0.024	1
26	"Pima"	225	0.015	0.021	1
26	"Pima"	225	0.017	0.025	1
26	"Pima"	225	0.016	0.024	1
26	"Pima"	225	0.014	0.023	1
26	"Pima"	225	0.012	0.017	1
26	"Pima"	225	0.017	0.023	1
26	"Pima"	225	0.019	0.021	1
26	"Pima"	225	0.014	0.018	1
26	"Pima"	225	0.014	0.022	1
26	"Pima"	225	0.018	0.025	1
26	"Pima"	225	0.017	0.026	1
27	"Pima"	265	0.018	0.027	1
27	"Pima"	265	0.013	0.015	1
27	"Pima"	265	0.011	0.017	1
27	"Pima"	265	0.016	0.021	1
27	"Pima"	265	0.012	0.02	1
27	"Pima"	265	0.014	0.02	1
27	"Pima"	265	0.019	0.024	1
27	"Pima"	265	0.015	0.02	1
27	"Pima"	265	0.019	0.025	1
27	"Pima"	265	0.019	0.025	1
27	"Pima"	265	0.018	0.025	1
27	"Pima"	265	0.016	0.025	1
27	"Pima"	265	0.015	0.022	1
27	"Pima"	265	0.019	0.024	1
27	"Pima"	265	0.012	0.021	1
27	"Pima"	265	0.014	0.016	1
27	"Pima"	265	0.016	0.02	1
27	"Pima"	265	0.014	0.023	1
27	"Pima"	265	0.015	0.017	1
27	"Pima"	265	0.019	0.025	1
28	"Pima"	40	0.018	0.021	1
28	"Pima"	40	0.011	0.015	1
28	"Pima"	40	0.018	0.025	1
28	"Pima"	40	0.02	0.027	1
28	"Pima"	40	0.017	0.018	1
28	"Pima"	40	0.011	0.015	1
28	"Pima"	40	0.015	0.021	1
28	"Pima"	40	0.017	0.024	1
28	"Pima"	40	0.011	0.014	1
28	"Pima"	40	0.013	0.019	1
28	"Pima"	40	0.02	0.027	1
28	"Pima"	40	0.012	0.015	1
28	"Pima"	40	0.017	0.024	1
28	"Pima"	40	0.018	0.026	1
28	"Pima"	40	0.016	0.021	1
28	"Pima"	40	0.02	0.026	1
28	"Pima"	40	0.019	0.027	1
28	"Pima"	40	0.019	0.02	1
28	"Pima"	40	0.018	0.027	1
28	"Pima"	40	0.012	0.014	1
29	"Pima"	85	0.014	0.023	1
29	"Pima"	85	0.012	0.015	1
29	"Pima"	85	0.014	0.02	1
29	"Pima"	85	0.016	0.025	1
29	"Pima"	85	0.011	0.015	1
29	"Pima"	85	0.014	0.018	1
29	"Pima"	85	0.01	0.017	1
29	"Pima"	85	0.01	0.017	1
29	"Pima"	85	0.016	0.017	1
29	"Pima"	85	0.011	0.017	1
29	"Pima"	85	0.013	0.016	1
29	"Pima"	85	0.011	0.018	1
29	"Pima"	85	0.016	0.019	1
29	"Pima"	85	0.018	0.028	1
29	"Pima"	85	0.019	0.022	1
29	"Pima"	85	0.012	0.015	1
29	"Pima"	85	0.013	0.023	1
29	"Pima"	85	0.019	0.028	1
29	"Pima"	85	0.017	0.026	1
29	"Pima"	85	0.016	0.021	1
30	"Pima"	435	0.017	0.024	1
30	"Pima"	435	0.011	0.014	1
30	"Pima"	435	0.016	0.022	1
30	"Pima"	435	0.015	0.023	1
30	"Pima"	435	0.011	0.012	1
30	"Pima"	435	0.016	0.024	1
30	"Pima"	435	0.015	0.02	1
30	"Pima"	435	0.01	0.018	1
30	"Pima"	435	0.014	0.021	1
30	"Pima"	435	0.011	0.015	1
30	"Pima"	435	0.014	0.017	1
30	"Pima"	435	0.014	0.02	1
30	"Pima"	435	0.014	0.024	1
30	"Pima"	435	0.015	0.018	1
30	"Pima"	435	0.019	0.027	1
30	"Pima"	435	0.014	0.022	1
30	"Pima"	435	0.018	0.02	1
30	"Pima"	435	0.016	0.022	1
30	"Pima"	435	0.017	0.026	1
30	"Pima"	435	0.011	0.018	1
31	"Pima"	985	0.011	0.02	1
31	"Pima"	985	0.011	0.012	1
31	"Pima"	985	0.012	0.017	1
31	"Pima"	985	0.01	0.015	1
31	"Pima"	985	0.014	0.019	1
31	"Pima"	985	0.013	0.015	1
31	"Pima"	985	0.01	0.011	1
31	"Pima"	985	0.012	0.013	1
31	"Pima"	985	0.011	0.013	1
31	"Pima"	985	0.015	0.018	1
31	"Pima"	985	0.012	0.021	1
31	"Pima"	985	0.014	0.023	1
31	"Pima"	985	0.013	0.021	1
31	"Pima"	985	0.011	0.02	1
31	"Pima"	985	0.019	0.024	1
31	"Pima"	985	0.018	0.025	1
31	"Pima"	985	0.01	0.013	1
31	"Pima"	985	0.011	0.019	1
31	"Pima"	985	0.02	0.025	1
31	"Pima"	985	0.01	0.019	1
32	"Pima"	20	0.013	0.021	1
32	"Pima"	20	0.016	0.025	1
32	"Pima"	20	0.015	0.021	1
32	"Pima"	20	0.018	0.025	1
32	"Pima"	20	0.018	0.026	1
32	"Pima"	20	0.016	0.023	1
32	"Pima"	20	0.014	0.022	1
32	"Pima"	20	0.013	0.014	1
32	"Pima"	20	0.02	0.026	1
32	"Pima"	20	0.018	0.022	1
32	"Pima"	20	0.011	0.015	1
32	"Pima"	20	0.013	0.02	1
32	"Pima"	20	0.013	0.015	1
32	"Pima"	20	0.015	0.02	1
32	"Pima"	20	0.015	0.02	1
32	"Pima"	20	0.016	0.025	1
32	"Pima"	20	0.013	0.021	1
32	"Pima"	20	0.01	0.02	1
32	"Pima"	20	0.015	0.022	1
32	"Pima"	20	0.019	0.026	1
33	"Pima"	415	0.011	0.015	1
33	"Pima"	415	0.014	0.02	1
33	"Pima"	415	0.01	0.011	1
33	"Pima"	415	0.014	0.022	1
33	"Pima"	415	0.016	0.019	1
33	"Pima"	415	0.013	0.015	1
33	"Pima"	415	0.016	0.022	1
33	"Pima"	415	0.017	0.021	1
33	"Pima"	415	0.016	0.024	1
33	"Pima"	415	0.017	0.026	1
33	"Pima"	415	0.013	0.016	1
33	"Pima"	415	0.012	0.016	1
33	"Pima"	415	0.018	0.022	1
33	"Pima"	415	0.01	0.015	1
33	"Pima"	415	0.016	0.023	1
33	"Pima"	415	0.01	0.014	1
33	"Pima"	415	0.016	0.019	1
33	"Pima"	415	0.011	0.013	1
33	"Pima"	415	0.017	0.022	1
33	"Pima"	415	0.02	0.026	1
34	"Pima"	250	0.017	0.026	1
34	"Pima"	250	0.017	0.02	1
34	"Pima"	250	0.015	0.023	1
34	"Pima"	250	0.02	0.025	1
34	"Pima"	250	0.01	0.02	1
34	"Pima"	250	0.019	0.026	1
34	"Pima"	250	0.016	0.02	1
34	"Pima"	250	0.018	0.027	1
34	"Pima"	250	0.016	0.021	1
34	"Pima"	250	0.013	0.02	1
34	"Pima"	250	0.016	0.023	1
34	"Pima"	250	0.01	0.019	1
34	"Pima"	250	0.017	0.02	1
34	"Pima"	250	0.012	0.019	1
34	"Pima"	250	0.017	0.022	1
34	"Pima"	250	0.02	0.023	1
34	"Pima"	250	0.017	0.025	1
34	"Pima"	250	0.012	0.014	1
34	"Pima"	250	0.011	0.017	1
34	"Pima"	250	0.013	0.023	1
35	"Pima"	390	0.016	0.023	1
35	"Pima"	390	0.016	0.024	1
35	"Pima"	390	0.01	0.02	1
35	"Pima"	390	0.018	0.026	1
35	"Pima"	390	0.013	0.02	1
35	"Pima"	390	0.014	0.015	1
35	"Pima"	390	0.012	0.018	1
35	"Pima"	390	0.01	0.016	1
35	"Pima"	390	0.014	0.021	1
35	"Pima"	390	0.019	0.022	1
35	"Pima"	390	0.015	0.021	1
35	"Pima"	390	0.018	0.025	1
35	"Pima"	390	0.02	0.029	1
35	"Pima"	390	0.013	0.022	1
35	"Pima"	390	0.017	0.019	1
35	"Pima"	390	0.015	0.019	1
35	"Pima"	390	0.012	0.015	1
35	"Pima"	390	0.01	0.017	1
35	"Pima"	390	0.018	0.025	1
35	"Pima"	390	0.02	0.027	1
36	"Pima"	700	0.018	0.019	1
36	"Pima"	700	0.019	0.028	1
36	"Pima"	700	0.016	0.024	1
36	"Pima"	700	0.018	0.023	1
36	"Pima"	700	0.013	0.017	1
36	"Pima"	700	0.018	0.025	1
36	"Pima"	700	0.019	0.024	1
36	"Pima"	700	0.017	0.025	1
36	"Pima"	700	0.013	0.016	1
36	"Pima"	700	0.014	0.023	1
36	"Pima"	700	0.012	0.017	1
36	"Pima"	700	0.016	0.024	1
36	"Pima"	700	0.02	0.026	1
36	"Pima"	700	0.016	0.024	1
36	"Pima"	700	0.018	0.027	1
36	"Pima"	700	0.017	0.022	1
36	"Pima"	700	0.014	0.023	1
36	"Pima"	700	0.011	0.019	1
36	"Pima"	700	0.012	0.018	1
36	"Pima"	700	0.01	0.02	1
37	"Pima"	1015	0.011	0.013	1
37	"Pima"	1015	0.013	0.015	1
37	"Pima"	1015	0.013	0.015	1
37	"Pima"	1015	0.015	0.025	1
37	"Pima"	1015	0.019	0.025	1
37	"Pima"	1015	0.013	0.017	1
37	"Pima"	1015	0.014	0.017	1
37	"Pima"	1015	0.011	0.019	1
37	"Pima"	1015	0.015	0.025	1
37	"Pima"	1015	0.019	0.027	1
37	"Pima"	1015	0.014	0.017	1
37	"Pima"	1015	0.018	0.021	1
37	"Pima"	1015	0.018	0.025	1
37	"Pima"	1015	0.014	0.017	1
37	"Pima"	1015	0.017	0.026	1
37	"Pima"	1015	0.014	0.018	1
37	"Pima"	1015	0.01	0.014	1
37	"Pima"	1015	0.017	0.019	1
37	"Pima"	1015	0.019	0.02	1
37	"Pima"	1015	0.012	0.014	1
38	"Pima"	655	0.011	0.016	1
38	"Pima"	655	0.016	0.02	1
38	"Pima"	655	0.01	0.018	1
38	"Pima"	655	0.018	0.021	1
38	"Pima"	655	0.01	0.014	1
38	"Pima"	655	0.016	0.02	1
38	"Pima"	655	0.017	0.024	1
38	"Pima"	655	0.014	0.02	1
38	"Pima"	655	0.017	0.027	1
38	"Pima"	655	0.013	0.018	1
38	"Pima"	655	0.013	0.022	1
38	"Pima"	655	0.018	0.022	1
38	"Pima"	655	0.015	0.023	1
38	"Pima"	655	0.014	0.024	1
38	"Pima"	655	0.016	0.025	1
38	"Pima"	655	0.016	0.017	1
38	"Pima"	655	0.018	0.025	1
38	"Pima"	655	0.014	0.022	1
38	"Pima"	655	0.014	0.022	1
38	"Pima"	655	0.015	0.017	1
39	"Pima"	1040	0.013	0.021	1
39	"Pima"	1040	0.014	0.022	1
39	"Pima"	1040	0.017	0.022	1
39	"Pima"	1040	0.013	0.016	1
39	"Pima"	1040	0.015	0.017	1
39	"Pima"	1040	0.013	0.015	1
39	"Pima"	1040	0.014	0.02	1
39	"Pima"	1040	0.01	0.015	1
39	"Pima"	1040	0.016	0.024	1
39	"Pima"	1040	0.014	0.02	1
39	"Pima"	1040	0.017	0.021	1
39	"Pima"	1040	0.015	0.018	1
39	"Pima"	1040	0.018	0.026	1
39	"Pima"	1040	0.019	0.021	1
39	"Pima"	1040	0.013	0.017	1
39	"Pima"	1040	0.013	0.02	1
39	"Pima"	1040	0.016	0.021	1
39	"Pima"	1040	0.018	0.023	1
39	"Pima"	1040	0.016	0.022	1
39	"Pima"	1040	0.014	0.022	1
40	"Pima"	915	0.018	0.021	1
40	"Pima"	915	0.011	0.015	1
40	"Pima"	915	0.015	0.018	1
40	"Pima"	915	0.015	0.019	1
40	"Pima"	915	0.011	0.018	1
40	"Pima"	915	0.019	0.027	1
40	"Pima"	915	0.013	0.019	1
40	"Pima"	915	0.01	0.014	1
40	"Pima"	915	0.018	0.022	1
40	"Pima"	915	0.011	0.016	1
40	"Pima"	915	0.014	0.015	1
40	"Pima"	915	0.01	0.012	1
40	"Pima"	915	0.019	0.027	1
40	"Pima"	915	0.013	0.023	1
40	"Pima"	915	0.013	0.021	1
40	"Pima"	915	0.01	0.02	1
40	"Pima"	915	0.016	0.021	1
40	"Pima"	915	0.015	0.022	1
40	"Pima"	915	0.01	0.018	1
40	"Pima"	915	0.015	0.024	1
41	"Pima"	560	0.018	0.02	1
41	"Pima"	560	0.014	0.02	1
41	"Pima"	560	0.017	0.026	1
41	"Pima"	560	0.019	0.022	1
41	"Pima"	560	0.012	0.016	1
41	"Pima"	560	0.015	0.017	1
41	"Pima"	560	0.017	0.027	1
41	"Pima"	560	0.013	0.021	1
41	"Pima"	560	0.012	0.019	1
41	"Pima"	560	0.013	0.015	1
41	"Pima"	560	0.014	0.021	1
41	"Pima"	560	0.013	0.019	1
41	"Pima"	560	0.019	0.022	1
41	"Pima"	560	0.015	0.018	1
41	"Pima"	560	0.016	0.02	1
41	"Pima"	560	0.02	0.025	1
41	"Pima"	560	0.019	0.026	1
41	"Pima"	560	0.02	0.024	1
41	"Pima"	560	0.015	0.024	1
41	"Pima"	560	0.018	0.022	1
42	"Pima"	1065	0.019	0.025	1
42	"Pima"	1065	0.011	0.018	1
42	"Pima"	1065	0.01	0.018	1
42	"Pima"	1065	0.011	0.017	1
42	"Pima"	1065	0.018	0.022	1
42	"Pima"	1065	0.011	0.02	1
42	"Pima"	1065	0.019	0.022	1
42	"Pima"	1065	0.011	0.02	1
42	"Pima"	1065	0.012	0.015	1
42	"Pima"	1065	0.02	0.03	1
42	"Pima"	1065	0.012	0.016	1
42	"Pima"	1065	0.013	0.021	1
42	"Pima"	1065	0.017	0.018	1
42	"Pima"	1065	0.016	0.025	1
42	"Pima"	1065	0.016	0.018	1
42	"Pima"	1065	0.016	0.026	1
42	"Pima"	1065	0.013	0.015	1
42	"Pima"	1065	0.012	0.016	1
42	"Pima"	1065	0.01	0.012	1
42	"Pima"	1065	0.015	0.02	1
43	"Pima"	5	0.014	0.017	1
43	"Pima"	5	0.016	0.025	1
43	"Pima"	5	0.02	0.027	1
43	"Pima"	5	0.012	0.015	1
43	"Pima"	5	0.016	0.026	1
43	"Pima"	5	0.013	0.014	1
43	"Pima"	5	0.02	0.022	1
43	"Pima"	5	0.012	0.014	1
43	"Pima"	5	0.017	0.021	1
43	"Pima"	5	0.019	0.028	1
43	"Pima"	5	0.017	0.021	1
43	"Pima"	5	0.019	0.026	1
43	"Pima"	5	0.017	0.025	1
43	"Pima"	5	0.014	0.023	1
43	"Pima"	5	0.018	0.019	1
43	"Pima"	5	0.012	0.022	1
43	"Pima"	5	0.018	0.024	1
43	"Pima"	5	0.015	0.019	1
43	"Pima"	5	0.014	0.021	1
43	"Pima"	5	0.016	0.018	1
44	"Pima"	645	0.013	0.023	1
44	"Pima"	645	0.016	0.024	1
44	"Pima"	645	0.015	0.021	1
44	"Pima"	645	0.018	0.026	1
44	"Pima"	645	0.018	0.02	1
44	"Pima"	645	0.02	0.03	1
44	"Pima"	645	0.011	0.013	1
44	"Pima"	645	0.014	0.02	1
44	"Pima"	645	0.013	0.017	1
44	"Pima"	645	0.014	0.019	1
44	"Pima"	645	0.01	0.018	1
44	"Pima"	645	0.019	0.021	1
44	"Pima"	645	0.015	0.023	1
44	"Pima"	645	0.017	0.026	1
44	"Pima"	645	0.013	0.017	1
44	"Pima"	645	0.011	0.012	1
44	"Pima"	645	0.012	0.021	1
44	"Pima"	645	0.014	0.018	1
44	"Pima"	645	0.016	0.022	1
44	"Pima"	645	0.016	0.024	1
45	"Pima"	140	0.016	0.019	1
45	"Pima"	140	0.014	0.023	1
45	"Pima"	140	0.017	0.021	1
45	"Pima"	140	0.017	0.023	1
45	"Pima"	140	0.013	0.02	1
45	"Pima"	140	0.014	0.02	1
45	"Pima"	140	0.011	0.02	1
45	"Pima"	140	0.011	0.012	1
45	"Pima"	140	0.019	0.026	1
45	"Pima"	140	0.017	0.018	1
45	"Pima"	140	0.019	0.023	1
45	"Pima"	140	0.016	0.017	1
